SMILES;organic;organic_modifier;additive;additive_concentration_mM;name;logIE;instrument;source;logIE_pred;viscosity_old;surface_tension_old;polarity_index_old;pH.aq.;NH4
OC(=O)c1ccccc1;100;MeCN;ammonia;52;benzoic acid;-2.13;Agilent 6495;ESI;-1.107921246;0.28;27.86;5.8;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;100;MeCN;ammonia;52;4-nitrophenol;0.75;Agilent 6495;ESI;0.94677353;0.28;27.86;5.8;10.5;1
Oc1cccc(c1)C(F)(F)F;100;MeCN;ammonia;52;3-(trifluoromethyl)phenol;2.62;Agilent 6495;ESI;2.529844218;0.28;27.86;5.8;10.5;1
OC(=O)c1ccccc1O;100;MeCN;ammonia;52;salicylic acid;0.76;Agilent 6495;ESI;0.74837677;0.28;27.86;5.8;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;100;MeCN;ammonia;52;3-nitrobenzenesulfonic acid;-0.14;Agilent 6495;ESI;0.896764782;0.28;27.86;5.8;10.5;1
OC(=O)c1cc(I)cc(I)c1O;100;MeCN;ammonia;52;3,5-diiodosalicylic acid;2.2;Agilent 6495;ESI;2.058052015;0.28;27.86;5.8;10.5;1
Oc1ccc(cc1)c2ccccc2;100;MeCN;ammonia;52;4-phenylphenol;-2.39;Agilent 6495;ESI;-0.779352976;0.28;27.86;5.8;10.5;1
OC(=O)c1ccc(O)cc1;100;MeCN;ammonia;52;4-hydroxybenzoic acid;-1.65;Agilent 6495;ESI;-0.868475029;0.28;27.86;5.8;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;100;MeCN;ammonia;52;3,5-dinitrobenzoic acid;1.61;Agilent 6495;ESI;1.417397269;0.28;27.86;5.8;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;100;MeCN;ammonia;52;naphthalenesulfonic acid;1.51;Agilent 6495;ESI;1.42378083;0.28;27.86;5.8;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;100;MeCN;ammonia;52;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.49;Agilent 6495;ESI;2.452766041;0.28;27.86;5.8;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;100;MeCN;ammonia;52;2,4-dinitrophenol;1.41;Agilent 6495;ESI;1.546120768;0.28;27.86;5.8;10.5;1
Oc1cccc(c1)[N+]([O-])=O;100;MeCN;ammonia;52;3-nitrophenol;0.6;Agilent 6495;ESI;0.755250391;0.28;27.86;5.8;10.5;1
O=C1NC(=O)c2ccccc12;100;MeCN;ammonia;52;phthalimide;-3;Agilent 6495;ESI;-2.002284629;0.28;27.86;5.8;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;100;MeCN;ammonia;52;2,4,6-trinitro-1,3-benzenediol;2.17;Agilent 6495;ESI;1.946382973;0.28;27.86;5.8;10.5;1
OC(=O)c1ccccc1;0;MeCN;-;0;benzoic acid;-0.29;Agilent 6495;ESI;-0.065547283;0.88;71.76;10.2;7;0
Oc1ccc(cc1)[N+]([O-])=O;0;MeCN;-;0;4-nitrophenol;1.02;Agilent 6495;ESI;0.836907436;0.88;71.76;10.2;7;0
Oc1cccc(c1)C(F)(F)F;0;MeCN;-;0;3-(trifluoromethyl)phenol;2.13;Agilent 6495;ESI;1.33057655;0.88;71.76;10.2;7;0
OC(=O)c1ccccc1O;0;MeCN;-;0;salicylic acid;0.68;Agilent 6495;ESI;0.631169221;0.88;71.76;10.2;7;0
C/C=C/C=C/C(O)=O;0;MeCN;-;0;sorbic acid;-0.37;Agilent 6495;ESI;-0.382853736;0.88;71.76;10.2;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0;MeCN;-;0;3-nitrobenzenesulfonic acid;0.9;Agilent 6495;ESI;0.691682124;0.88;71.76;10.2;7;0
OC(=O)c1cc(I)cc(I)c1O;0;MeCN;-;0;3,5-diiodosalicylic acid;1.62;Agilent 6495;ESI;0.874111374;0.88;71.76;10.2;7;0
Oc1ccc(cc1)c2ccccc2;0;MeCN;-;0;4-phenylphenol;0.33;Agilent 6495;ESI;-0.247693564;0.88;71.76;10.2;7;0
OC(=O)c1ccc(O)cc1;0;MeCN;-;0;4-hydroxybenzoic acid;-0.1;Agilent 6495;ESI;-0.136477564;0.88;71.76;10.2;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;3,5-dinitrobenzoic acid;1.07;Agilent 6495;ESI;0.773151995;0.88;71.76;10.2;7;0
O[S](=O)(=O)c1cccc2ccccc12;0;MeCN;-;0;naphthalenesulfonic acid;0.77;Agilent 6495;ESI;0.794674524;0.88;71.76;10.2;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;0;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.14;Agilent 6495;ESI;1.46144;0.88;71.76;10.2;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;2,4-dinitrophenol;1.05;Agilent 6495;ESI;0.919450636;0.88;71.76;10.2;7;0
Oc1cccc(c1)[N+]([O-])=O;0;MeCN;-;0;3-nitrophenol;0.85;Agilent 6495;ESI;0.563487792;0.88;71.76;10.2;7;0
O=C1NC(=O)c2ccccc12;0;MeCN;-;0;phthalimide;-1.21;Agilent 6495;ESI;-0.994039429;0.88;71.76;10.2;7;0
Nc1ccc(cc1)C(O)=O;0;MeCN;-;0;4-aminobenzoic acid;-0.56;Agilent 6495;ESI;-0.514531061;0.88;71.76;10.2;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;1.78;Agilent 6495;ESI;1.223831825;0.88;71.76;10.2;7;0
OC(=O)c1ccccc1;20;MeCN;-;0;benzoic acid;0.42;Agilent 6495;ESI;0.032212962;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1)[N+]([O-])=O;20;MeCN;-;0;4-nitrophenol;1.36;Agilent 6495;ESI;0.946379611;0.93;42.11062016;9.32;7;0
Oc1cccc(c1)C(F)(F)F;20;MeCN;-;0;3-(trifluoromethyl)phenol;2.48;Agilent 6495;ESI;2.033152364;0.93;42.11062016;9.32;7;0
OC(=O)c1ccccc1O;20;MeCN;-;0;salicylic acid;1.03;Agilent 6495;ESI;0.669887888;0.93;42.11062016;9.32;7;0
C/C=C/C=C/C(O)=O;20;MeCN;-;0;sorbic acid;0.09;Agilent 6495;ESI;-0.378127215;0.93;42.11062016;9.32;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;20;MeCN;-;0;3-nitrobenzenesulfonic acid;1.15;Agilent 6495;ESI;0.985495458;0.93;42.11062016;9.32;7;0
OC(=O)c1cc(I)cc(I)c1O;20;MeCN;-;0;3,5-diiodosalicylic acid;2.03;Agilent 6495;ESI;1.499520561;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1)c2ccccc2;20;MeCN;-;0;4-phenylphenol;0.27;Agilent 6495;ESI;0.209030873;0.93;42.11062016;9.32;7;0
OC(=O)c1ccc(O)cc1;20;MeCN;-;0;4-hydroxybenzoic acid;0.27;Agilent 6495;ESI;0.118654658;0.93;42.11062016;9.32;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;3,5-dinitrobenzoic acid;1.48;Agilent 6495;ESI;0.978252303;0.93;42.11062016;9.32;7;0
O[S](=O)(=O)c1cccc2ccccc12;20;MeCN;-;0;naphthalenesulfonic acid;1.2;Agilent 6495;ESI;1.012225476;0.93;42.11062016;9.32;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;20;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.53;Agilent 6495;ESI;2.05813495;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;2,4-dinitrophenol;1.5;Agilent 6495;ESI;1.238718862;0.93;42.11062016;9.32;7;0
Oc1cccc(c1)[N+]([O-])=O;20;MeCN;-;0;3-nitrophenol;1.26;Agilent 6495;ESI;0.887436726;0.93;42.11062016;9.32;7;0
O=C1NC(=O)c2ccccc12;20;MeCN;-;0;phthalimide;-0.72;Agilent 6495;ESI;-1.041550738;0.93;42.11062016;9.32;7;0
Nc1ccc(cc1)C(O)=O;20;MeCN;-;0;4-aminobenzoic acid;-0.08;Agilent 6495;ESI;-0.333646424;0.93;42.11062016;9.32;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;1.91;Agilent 6495;ESI;1.569753684;0.93;42.11062016;9.32;7;0
OC(=O)c1ccccc1;40;MeCN;-;0;benzoic acid;0.1;Agilent 6495;ESI;0.174135472;0.89;31.10415488;8.44;7;0
Oc1ccc(cc1)[N+]([O-])=O;40;MeCN;-;0;4-nitrophenol;1.16;Agilent 6495;ESI;0.947768651;0.89;31.10415488;8.44;7;0
Oc1cccc(c1)C(F)(F)F;40;MeCN;-;0;3-(trifluoromethyl)phenol;2.37;Agilent 6495;ESI;2.115412215;0.89;31.10415488;8.44;7;0
OC(=O)c1ccccc1O;40;MeCN;-;0;salicylic acid;0.84;Agilent 6495;ESI;0.739373787;0.89;31.10415488;8.44;7;0
C/C=C/C=C/C(O)=O;40;MeCN;-;0;sorbic acid;-0.27;Agilent 6495;ESI;-0.231874817;0.89;31.10415488;8.44;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;40;MeCN;-;0;3-nitrobenzenesulfonic acid;0.95;Agilent 6495;ESI;0.969231892;0.89;31.10415488;8.44;7;0
OC(=O)c1cc(I)cc(I)c1O;40;MeCN;-;0;3,5-diiodosalicylic acid;1.84;Agilent 6495;ESI;1.688598345;0.89;31.10415488;8.44;7;0
Oc1ccc(cc1)c2ccccc2;40;MeCN;-;0;4-phenylphenol;-0.16;Agilent 6495;ESI;-0.01886087;0.89;31.10415488;8.44;7;0
OC(=O)c1ccc(O)cc1;40;MeCN;-;0;4-hydroxybenzoic acid;0.06;Agilent 6495;ESI;0.143975154;0.89;31.10415488;8.44;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;40;MeCN;-;0;3,5-dinitrobenzoic acid;1.23;Agilent 6495;ESI;1.21796897;0.89;31.10415488;8.44;7;0
O[S](=O)(=O)c1cccc2ccccc12;40;MeCN;-;0;naphthalenesulfonic acid;0.98;Agilent 6495;ESI;1.132512857;0.89;31.10415488;8.44;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;40;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.15;Agilent 6495;ESI;2.014401974;0.89;31.10415488;8.44;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;40;MeCN;-;0;2,4-dinitrophenol;1.17;Agilent 6495;ESI;1.274871179;0.89;31.10415488;8.44;7;0
Oc1cccc(c1)[N+]([O-])=O;40;MeCN;-;0;3-nitrophenol;0.92;Agilent 6495;ESI;0.883624809;0.89;31.10415488;8.44;7;0
O=C1NC(=O)c2ccccc12;40;MeCN;-;0;phthalimide;-0.99;Agilent 6495;ESI;-0.9181966;0.89;31.10415488;8.44;7;0
Nc1ccc(cc1)C(O)=O;40;MeCN;-;0;4-aminobenzoic acid;-0.36;Agilent 6495;ESI;-0.278214749;0.89;31.10415488;8.44;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;40;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;1.73;Agilent 6495;ESI;1.658769782;0.89;31.10415488;8.44;7;0
OC(=O)c1ccccc1;60;MeCN;-;0;benzoic acid;0.45;Agilent 6495;ESI;0.321221962;0.77;30.53237952;7.56;7;0
Oc1ccc(cc1)[N+]([O-])=O;60;MeCN;-;0;4-nitrophenol;1.46;Agilent 6495;ESI;1.056881366;0.77;30.53237952;7.56;7;0
Oc1cccc(c1)C(F)(F)F;60;MeCN;-;0;3-(trifluoromethyl)phenol;2.76;Agilent 6495;ESI;2.270495331;0.77;30.53237952;7.56;7;0
OC(=O)c1ccccc1O;60;MeCN;-;0;salicylic acid;1.16;Agilent 6495;ESI;0.810192959;0.77;30.53237952;7.56;7;0
C/C=C/C=C/C(O)=O;60;MeCN;-;0;sorbic acid;0.11;Agilent 6495;ESI;-0.095310557;0.77;30.53237952;7.56;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;60;MeCN;-;0;3-nitrobenzenesulfonic acid;1.29;Agilent 6495;ESI;1.093000506;0.77;30.53237952;7.56;7;0
OC(=O)c1cc(I)cc(I)c1O;60;MeCN;-;0;3,5-diiodosalicylic acid;2.3;Agilent 6495;ESI;1.891794828;0.77;30.53237952;7.56;7;0
Oc1ccc(cc1)c2ccccc2;60;MeCN;-;0;4-phenylphenol;0.09;Agilent 6495;ESI;0.164117778;0.77;30.53237952;7.56;7;0
OC(=O)c1ccc(O)cc1;60;MeCN;-;0;4-hydroxybenzoic acid;0.48;Agilent 6495;ESI;0.218546431;0.77;30.53237952;7.56;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;60;MeCN;-;0;3,5-dinitrobenzoic acid;1.58;Agilent 6495;ESI;1.299437496;0.77;30.53237952;7.56;7;0
O[S](=O)(=O)c1cccc2ccccc12;60;MeCN;-;0;naphthalenesulfonic acid;1.54;Agilent 6495;ESI;1.346603608;0.77;30.53237952;7.56;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;60;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.5;Agilent 6495;ESI;2.21607903;0.77;30.53237952;7.56;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;60;MeCN;-;0;2,4-dinitrophenol;1.63;Agilent 6495;ESI;1.381163107;0.77;30.53237952;7.56;7;0
Oc1cccc(c1)[N+]([O-])=O;60;MeCN;-;0;3-nitrophenol;1.26;Agilent 6495;ESI;0.94891836;0.77;30.53237952;7.56;7;0
O=C1NC(=O)c2ccccc12;60;MeCN;-;0;phthalimide;-0.8;Agilent 6495;ESI;-0.817542947;0.77;30.53237952;7.56;7;0
Nc1ccc(cc1)C(O)=O;60;MeCN;-;0;4-aminobenzoic acid;0.03;Agilent 6495;ESI;-0.188259454;0.77;30.53237952;7.56;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;60;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;2.15;Agilent 6495;ESI;1.764854894;0.77;30.53237952;7.56;7;0
OC(=O)c1ccccc1;60;MeCN;-;0;benzoic acid;0.64;Agilent 6495;ESI;0.321221962;0.77;30.53237952;7.56;7;0
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;-;0;4-nitrophenol;1.45;Agilent 6495;ESI;1.043437172;0.57;32.18706944;6.68;7;0
Oc1cccc(c1)C(F)(F)F;80;MeCN;-;0;3-(trifluoromethyl)phenol;2.82;Agilent 6495;ESI;2.432435118;0.57;32.18706944;6.68;7;0
OC(=O)c1ccccc1O;80;MeCN;-;0;salicylic acid;1.27;Agilent 6495;ESI;0.609986744;0.57;32.18706944;6.68;7;0
C/C=C/C=C/C(O)=O;80;MeCN;-;0;sorbic acid;0.02;Agilent 6495;ESI;-0.283178504;0.57;32.18706944;6.68;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeCN;-;0;3-nitrobenzenesulfonic acid;1.22;Agilent 6495;ESI;1.05796889;0.57;32.18706944;6.68;7;0
OC(=O)c1cc(I)cc(I)c1O;80;MeCN;-;0;3,5-diiodosalicylic acid;2.42;Agilent 6495;ESI;2.117311843;0.57;32.18706944;6.68;7;0
Oc1ccc(cc1)c2ccccc2;80;MeCN;-;0;4-phenylphenol;-0.01;Agilent 6495;ESI;0.392394736;0.57;32.18706944;6.68;7;0
OC(=O)c1ccc(O)cc1;80;MeCN;-;0;4-hydroxybenzoic acid;0.54;Agilent 6495;ESI;0.160683926;0.57;32.18706944;6.68;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;-;0;3,5-dinitrobenzoic acid;1.6;Agilent 6495;ESI;1.206147298;0.57;32.18706944;6.68;7;0
O[S](=O)(=O)c1cccc2ccccc12;80;MeCN;-;0;naphthalenesulfonic acid;1.7;Agilent 6495;ESI;1.438265274;0.57;32.18706944;6.68;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.6;Agilent 6495;ESI;2.401789629;0.57;32.18706944;6.68;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;-;0;2,4-dinitrophenol;1.56;Agilent 6495;ESI;1.462984895;0.57;32.18706944;6.68;7;0
Oc1cccc(c1)[N+]([O-])=O;80;MeCN;-;0;3-nitrophenol;1.17;Agilent 6495;ESI;0.966511753;0.57;32.18706944;6.68;7;0
O=C1NC(=O)c2ccccc12;80;MeCN;-;0;phthalimide;-0.98;Agilent 6495;ESI;-0.742706164;0.57;32.18706944;6.68;7;0
Nc1ccc(cc1)C(O)=O;80;MeCN;-;0;4-aminobenzoic acid;0.05;Agilent 6495;ESI;-0.438373563;0.57;32.18706944;6.68;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;2.18;Agilent 6495;ESI;1.641948709;0.57;32.18706944;6.68;7;0
OC(=O)c1ccccc1;100;MeCN;-;0;benzoic acid;-3.4;Agilent 6495;ESI;-1.254235457;0.28;27.86;5.8;7;0
Oc1ccc(cc1)[N+]([O-])=O;100;MeCN;-;0;4-nitrophenol;0.34;Agilent 6495;ESI;0.971384522;0.28;27.86;5.8;7;0
Oc1cccc(c1)C(F)(F)F;100;MeCN;-;0;3-(trifluoromethyl)phenol;2.6;Agilent 6495;ESI;2.485893311;0.28;27.86;5.8;7;0
OC(=O)c1ccccc1O;100;MeCN;-;0;salicylic acid;0.13;Agilent 6495;ESI;0.752282356;0.28;27.86;5.8;7;0
C/C=C/C=C/C(O)=O;100;MeCN;-;0;sorbic acid;-3.02;Agilent 6495;ESI;-1.491051968;0.28;27.86;5.8;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;100;MeCN;-;0;3-nitrobenzenesulfonic acid;0.08;Agilent 6495;ESI;0.827988353;0.28;27.86;5.8;7;0
OC(=O)c1cc(I)cc(I)c1O;100;MeCN;-;0;3,5-diiodosalicylic acid;1.9;Agilent 6495;ESI;2.026338784;0.28;27.86;5.8;7;0
Oc1ccc(cc1)c2ccccc2;100;MeCN;-;0;4-phenylphenol;-2.56;Agilent 6495;ESI;-0.974499643;0.28;27.86;5.8;7;0
OC(=O)c1ccc(O)cc1;100;MeCN;-;0;4-hydroxybenzoic acid;-1.7;Agilent 6495;ESI;-0.812675029;0.28;27.86;5.8;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;100;MeCN;-;0;3,5-dinitrobenzoic acid;0.98;Agilent 6495;ESI;1.287430981;0.28;27.86;5.8;7;0
O[S](=O)(=O)c1cccc2ccccc12;100;MeCN;-;0;naphthalenesulfonic acid;1.14;Agilent 6495;ESI;1.288736306;0.28;27.86;5.8;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;100;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.78;Agilent 6495;ESI;2.33056033;0.28;27.86;5.8;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;100;MeCN;-;0;2,4-dinitrophenol;1.17;Agilent 6495;ESI;1.532635429;0.28;27.86;5.8;7;0
Oc1cccc(c1)[N+]([O-])=O;100;MeCN;-;0;3-nitrophenol;-0.39;Agilent 6495;ESI;0.751932818;0.28;27.86;5.8;7;0
O=C1NC(=O)c2ccccc12;100;MeCN;-;0;phthalimide;-2.69;Agilent 6495;ESI;-2.202758346;0.28;27.86;5.8;7;0
Nc1ccc(cc1)C(O)=O;100;MeCN;-;0;4-aminobenzoic acid;-2.31;Agilent 6495;ESI;-1.178502128;0.28;27.86;5.8;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;100;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;2.18;Agilent 6495;ESI;1.989186761;0.28;27.86;5.8;7;0
OC(=O)c1ccccc1;0;MeCN;-;0;benzoic acid;-0.29;Agilent 6495;ESI;-0.065547283;0.88;71.76;10.2;7;0
Oc1ccc(cc1)[N+]([O-])=O;0;MeCN;-;0;4-nitrophenol;0.29;Agilent 6495;ESI;0.836907436;0.88;71.76;10.2;7;0
Oc1cccc(c1)C(F)(F)F;0;MeCN;-;0;3-(trifluoromethyl)phenol;0.62;Agilent 6495;ESI;1.33057655;0.88;71.76;10.2;7;0
OC(=O)c1ccccc1O;0;MeCN;-;0;salicylic acid;0.24;Agilent 6495;ESI;0.631169221;0.88;71.76;10.2;7;0
C/C=C/C=C/C(O)=O;0;MeCN;-;0;sorbic acid;-0.67;Agilent 6495;ESI;-0.382853736;0.88;71.76;10.2;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0;MeCN;-;0;3-nitrobenzenesulfonic acid;0.33;Agilent 6495;ESI;0.691682124;0.88;71.76;10.2;7;0
OC(=O)c1cc(I)cc(I)c1O;0;MeCN;-;0;3,5-diiodosalicylic acid;0.65;Agilent 6495;ESI;0.874111374;0.88;71.76;10.2;7;0
Oc1ccc(cc1)c2ccccc2;0;MeCN;-;0;4-phenylphenol;-0.85;Agilent 6495;ESI;-0.247693564;0.88;71.76;10.2;7;0
OC(=O)c1ccc(O)cc1;0;MeCN;-;0;4-hydroxybenzoic acid;-0.28;Agilent 6495;ESI;-0.136477564;0.88;71.76;10.2;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;3,5-dinitrobenzoic acid;0.53;Agilent 6495;ESI;0.773151995;0.88;71.76;10.2;7;0
O[S](=O)(=O)c1cccc2ccccc12;0;MeCN;-;0;naphthalenesulfonic acid;0.51;Agilent 6495;ESI;0.794674524;0.88;71.76;10.2;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;0;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.32;Agilent 6495;ESI;1.46144;0.88;71.76;10.2;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;2,4-dinitrophenol;0.66;Agilent 6495;ESI;0.919450636;0.88;71.76;10.2;7;0
Oc1cccc(c1)[N+]([O-])=O;0;MeCN;-;0;3-nitrophenol;0.25;Agilent 6495;ESI;0.563487792;0.88;71.76;10.2;7;0
O=C1NC(=O)c2ccccc12;0;MeCN;-;0;phthalimide;-1.23;Agilent 6495;ESI;-0.994039429;0.88;71.76;10.2;7;0
Nc1ccc(cc1)C(O)=O;0;MeCN;-;0;4-aminobenzoic acid;-0.71;Agilent 6495;ESI;-0.514531061;0.88;71.76;10.2;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;0.93;Agilent 6495;ESI;1.223831825;0.88;71.76;10.2;7;0
OC(=O)c1ccccc1;20;MeCN;-;0;benzoic acid;-0.03;Agilent 6495;ESI;0.032212962;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1)[N+]([O-])=O;20;MeCN;-;0;4-nitrophenol;0.27;Agilent 6495;ESI;0.946379611;0.93;42.11062016;9.32;7;0
Oc1cccc(c1)C(F)(F)F;20;MeCN;-;0;3-(trifluoromethyl)phenol;1.51;Agilent 6495;ESI;2.033152364;0.93;42.11062016;9.32;7;0
OC(=O)c1ccccc1O;20;MeCN;-;0;salicylic acid;0.43;Agilent 6495;ESI;0.669887888;0.93;42.11062016;9.32;7;0
C/C=C/C=C/C(O)=O;20;MeCN;-;0;sorbic acid;-0.39;Agilent 6495;ESI;-0.378127215;0.93;42.11062016;9.32;7;0
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;20;MeCN;-;0;3-nitrobenzenesulfonic acid;0.73;Agilent 6495;ESI;0.985495458;0.93;42.11062016;9.32;7;0
OC(=O)c1cc(I)cc(I)c1O;20;MeCN;-;0;3,5-diiodosalicylic acid;1.1;Agilent 6495;ESI;1.499520561;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1)c2ccccc2;20;MeCN;-;0;4-phenylphenol;-0.34;Agilent 6495;ESI;0.209030873;0.93;42.11062016;9.32;7;0
OC(=O)c1ccc(O)cc1;20;MeCN;-;0;4-hydroxybenzoic acid;-0.06;Agilent 6495;ESI;0.118654658;0.93;42.11062016;9.32;7;0
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;3,5-dinitrobenzoic acid;0.88;Agilent 6495;ESI;0.978252303;0.93;42.11062016;9.32;7;0
O[S](=O)(=O)c1cccc2ccccc12;20;MeCN;-;0;naphthalenesulfonic acid;0.92;Agilent 6495;ESI;1.012225476;0.93;42.11062016;9.32;7;0
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;20;MeCN;-;0;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.64;Agilent 6495;ESI;2.05813495;0.93;42.11062016;9.32;7;0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;2,4-dinitrophenol;0.89;Agilent 6495;ESI;1.238718862;0.93;42.11062016;9.32;7;0
Oc1cccc(c1)[N+]([O-])=O;20;MeCN;-;0;3-nitrophenol;0.62;Agilent 6495;ESI;0.887436726;0.93;42.11062016;9.32;7;0
O=C1NC(=O)c2ccccc12;20;MeCN;-;0;phthalimide;-1.19;Agilent 6495;ESI;-1.041550738;0.93;42.11062016;9.32;7;0
Nc1ccc(cc1)C(O)=O;20;MeCN;-;0;4-aminobenzoic acid;-0.39;Agilent 6495;ESI;-0.333646424;0.93;42.11062016;9.32;7;0
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;-;0;2,4,6-trinitro-1,3-benzenediol;1.25;Agilent 6495;ESI;1.569753684;0.93;42.11062016;9.32;7;0
OC(=O)c1ccccc1;40;MeCN;-;0;benzoic acid;0.22;Agilent 6495;ESI;0.174135472;0.89;31.10415488;8.44;7;0
Oc1ccc(cc1)[N+]([O-])=O;40;MeCN;-;0;4-nitrophenol;0.72;Agilent 6495;ESI;0.947768651;0.89;31.10415488;8.44;7;0
Oc1cccc(c1)C(F)(F)F;40;MeCN;-;0;3-(trifluoromethyl)phenol;1.74;Agilent 6495;ESI;2.115412215;0.89;31.10415488;8.44;7;0
OC(=O)c1ccccc1O;40;MeCN;-;0;salicylic acid;0.7;Agilent 6495;ESI;0.739373787;0.89;31.10415488;8.44;7;0
C/C=C/C=C/C(O)=O;40;MeCN;-;0;sorbic acid;-0.25;Agilent 6495;ESI;-0.231874817;0.89;31.10415488;8.44;7;0
